formula,homeAttack,homeDefense,awayAttack,awayDefense,statGapAttack,statGapDefense,avgHomeGoals,avgAwayGoals,avgTotalGoals,homeWinRate,drawRate,awayWinRate,blowoutRate3Plus
blended_10_62_w40_60,180,420,360,300,-180,120,5.162,6.610,11.772,0.2850,0.0000,0.7150,0.4505
blended_10_62_w40_60,180,420,360,360,-180,60,4.769,6.610,11.379,0.2505,0.0000,0.7495,0.4805
blended_10_62_w40_60,180,420,360,420,-180,0,4.135,6.552,10.687,0.1815,0.0000,0.8185,0.5205
blended_10_62_w40_60,180,420,420,180,-240,240,7.402,7.430,14.832,0.4945,0.0000,0.5055,0.4305
blended_10_62_w40_60,180,420,420,240,-240,180,5.927,7.423,13.349,0.3080,0.0000,0.6920,0.4580
blended_10_62_w40_60,180,420,420,300,-240,120,5.205,7.446,12.651,0.2190,0.0000,0.7810,0.5275
blended_10_62_w40_60,180,420,420,360,-240,60,4.654,7.410,12.064,0.1605,0.0000,0.8395,0.5720
blended_10_62_w40_60,180,420,420,420,-240,0,4.048,7.389,11.438,0.1025,0.0000,0.8975,0.6345
blended_10_62_w40_60,240,180,180,180,60,0,8.417,7.458,15.875,0.6330,0.0000,0.3670,0.4435
blended_10_62_w40_60,240,180,180,240,60,-60,7.374,7.472,14.846,0.4765,0.0000,0.5235,0.4235
blended_10_62_w40_60,240,180,180,300,60,-120,6.432,7.447,13.879,0.3590,0.0000,0.6410,0.4385
blended_10_62_w40_60,240,180,180,360,60,-180,5.550,7.454,13.004,0.2485,0.0000,0.7515,0.4960
blended_10_62_w40_60,240,180,180,420,60,-240,4.862,7.338,12.200,0.1795,0.0000,0.8205,0.5435
blended_10_62_w40_60,240,180,240,180,0,0,8.480,8.364,16.845,0.5265,0.0000,0.4735,0.4235
blended_10_62_w40_60,240,180,240,240,0,-60,7.490,8.402,15.893,0.3870,0.0000,0.6130,0.4270
blended_10_62_w40_60,240,180,240,300,0,-120,6.397,8.486,14.883,0.2395,0.0000,0.7605,0.5100
blended_10_62_w40_60,240,180,240,360,0,-180,5.614,8.440,14.054,0.1725,0.0000,0.8275,0.6115
blended_10_62_w40_60,240,180,240,420,0,-240,4.851,8.328,13.178,0.1085,0.0000,0.8915,0.6500
blended_10_62_w40_60,240,180,300,180,-60,0,8.523,9.296,17.819,0.4015,0.0000,0.5985,0.4390
blended_10_62_w40_60,240,180,300,240,-60,-60,7.387,9.326,16.713,0.2550,0.0000,0.7450,0.5220
blended_10_62_w40_60,240,180,300,300,-60,-120,6.284,9.270,15.554,0.1560,0.0000,0.8440,0.6100
blended_10_62_w40_60,240,180,300,360,-60,-180,5.500,9.207,14.707,0.0955,0.0000,0.9045,0.6770
blended_10_62_w40_60,240,180,300,420,-60,-240,4.914,9.201,14.115,0.0715,0.0000,0.9285,0.7440
blended_10_62_w40_60,240,180,360,180,-120,0,8.501,9.902,18.402,0.3260,0.0000,0.6740,0.4815
blended_10_62_w40_60,240,180,360,240,-120,-60,7.383,9.855,17.239,0.2055,0.0000,0.7945,0.5620
blended_10_62_w40_60,240,180,360,300,-120,-120,6.318,9.782,16.100,0.1210,0.0000,0.8790,0.6585
blended_10_62_w40_60,240,180,360,360,-120,-180,5.509,9.769,15.278,0.0675,0.0000,0.9325,0.7525
blended_10_62_w40_60,240,180,360,420,-120,-240,4.893,9.754,14.646,0.0470,0.0000,0.9530,0.7990
blended_10_62_w40_60,240,180,420,180,-180,0,8.480,10.372,18.852,0.2680,0.0000,0.7320,0.5010
blended_10_62_w40_60,240,180,420,240,-180,-60,7.344,10.243,17.587,0.1735,0.0000,0.8265,0.6175
blended_10_62_w40_60,240,180,420,300,-180,-120,6.313,10.102,16.415,0.1040,0.0000,0.8960,0.6875
blended_10_62_w40_60,240,180,420,360,-180,-180,5.500,10.025,15.524,0.0500,0.0000,0.9500,0.7650
blended_10_62_w40_60,240,180,420,420,-180,-240,4.888,10.108,14.997,0.0435,0.0000,0.9565,0.8290
blended_10_62_w40_60,240,240,180,180,60,60,8.427,6.021,14.447,0.7935,0.0000,0.2065,0.5550
blended_10_62_w40_60,240,240,180,240,60,0,7.271,5.918,13.189,0.6670,0.0000,0.3330,0.4605
blended_10_62_w40_60,240,240,180,300,60,-60,6.458,6.009,12.467,0.5540,0.0000,0.4460,0.4100
blended_10_62_w40_60,240,240,180,360,60,-120,5.617,6.046,11.663,0.4330,0.0000,0.5670,0.3970
blended_10_62_w40_60,240,240,180,420,60,-180,4.970,6.141,11.110,0.3315,0.0000,0.6685,0.4165
blended_10_62_w40_60,240,240,240,180,0,60,8.447,7.398,15.845,0.6395,0.0000,0.3605,0.4525
blended_10_62_w40_60,240,240,240,240,0,0,7.582,7.438,15.020,0.5115,0.0000,0.4885,0.4235
blended_10_62_w40_60,240,240,240,300,0,-60,6.356,7.436,13.792,0.3645,0.0000,0.6355,0.4480
blended_10_62_w40_60,240,240,240,360,0,-120,5.600,7.428,13.027,0.2680,0.0000,0.7320,0.4975
blended_10_62_w40_60,240,240,240,420,0,-180,4.889,7.324,12.214,0.1930,0.0000,0.8070,0.5450
blended_10_62_w40_60,240,240,300,180,-60,60,8.468,8.211,16.679,0.5500,0.0000,0.4500,0.4475
blended_10_62_w40_60,240,240,300,240,-60,0,7.388,8.239,15.626,0.3875,0.0000,0.6125,0.4500
blended_10_62_w40_60,240,240,300,300,-60,-60,6.383,8.248,14.630,0.2590,0.0000,0.7410,0.4990
blended_10_62_w40_60,240,240,300,360,-60,-120,5.508,8.204,13.712,0.1685,0.0000,0.8315,0.5660
blended_10_62_w40_60,240,240,300,420,-60,-180,4.867,8.154,13.021,0.1220,0.0000,0.8780,0.6365
blended_10_62_w40_60,240,240,360,180,-120,60,8.426,8.862,17.288,0.4405,0.0000,0.5595,0.4385
blended_10_62_w40_60,240,240,360,240,-120,0,7.427,8.906,16.334,0.2990,0.0000,0.7010,0.4845
blended_10_62_w40_60,240,240,360,300,-120,-60,6.362,8.858,15.221,0.2050,0.0000,0.7950,0.5725
blended_10_62_w40_60,240,240,360,360,-120,-120,5.456,8.747,14.203,0.1190,0.0000,0.8810,0.6515
blended_10_62_w40_60,240,240,360,420,-120,-180,4.872,8.655,13.527,0.0920,0.0000,0.9080,0.6835
blended_10_62_w40_60,240,240,420,180,-180,60,8.469,9.571,18.040,0.3605,0.0000,0.6395,0.4705
blended_10_62_w40_60,240,240,420,240,-180,0,7.418,9.470,16.888,0.2480,0.0000,0.7520,0.5035
blended_10_62_w40_60,240,240,420,300,-180,-60,6.279,9.425,15.705,0.1440,0.0000,0.8560,0.6285
blended_10_62_w40_60,240,240,420,360,-180,-120,5.524,9.348,14.872,0.0930,0.0000,0.9070,0.7100
blended_10_62_w40_60,240,240,420,420,-180,-180,4.827,9.323,14.151,0.0530,0.0000,0.9470,0.7790
blended_10_62_w40_60,240,300,180,180,60,120,8.399,5.162,13.561,0.8675,0.0000,0.1325,0.6300
blended_10_62_w40_60,240,300,180,240,60,60,7.401,5.151,12.552,0.7910,0.0000,0.2090,0.5240
blended_10_62_w40_60,240,300,180,300,60,0,6.383,5.255,11.639,0.6590,0.0000,0.3410,0.4220
blended_10_62_w40_60,240,300,180,360,60,-60,5.647,5.161,10.808,0.5765,0.0000,0.4235,0.3795
blended_10_62_w40_60,240,300,180,420,60,-120,5.008,5.272,10.280,0.4610,0.0000,0.5390,0.3605
blended_10_62_w40_60,240,300,240,180,0,120,8.510,6.382,14.892,0.7700,0.0000,0.2300,0.5135
blended_10_62_w40_60,240,300,240,240,0,60,7.497,6.415,13.911,0.6465,0.0000,0.3535,0.4450
blended_10_62_w40_60,240,300,240,300,0,0,6.484,6.420,12.904,0.5120,0.0000,0.4880,0.4130
blended_10_62_w40_60,240,300,240,360,0,-60,5.566,6.381,11.947,0.3845,0.0000,0.6155,0.4135
blended_10_62_w40_60,240,300,240,420,0,-120,4.984,6.327,11.311,0.3120,0.0000,0.6880,0.4110
blended_10_62_w40_60,240,300,300,180,-60,120,8.492,7.423,15.916,0.6435,0.0000,0.3565,0.4590
blended_10_62_w40_60,240,300,300,240,-60,60,7.427,7.446,14.872,0.4975,0.0000,0.5025,0.4240
blended_10_62_w40_60,240,300,300,300,-60,0,6.351,7.465,13.815,0.3645,0.0000,0.6355,0.4495
blended_10_62_w40_60,240,300,300,360,-60,-60,5.620,7.346,12.966,0.2810,0.0000,0.7190,0.4950
blended_10_62_w40_60,240,300,300,420,-60,-120,4.926,7.441,12.367,0.1825,0.0000,0.8175,0.5555
blended_10_62_w40_60,240,300,360,180,-120,120,8.399,8.078,16.477,0.5375,0.0000,0.4625,0.4365
blended_10_62_w40_60,240,300,360,240,-120,60,7.415,8.130,15.545,0.4045,0.0000,0.5955,0.4365
blended_10_62_w40_60,240,300,360,300,-120,0,6.425,8.110,14.535,0.2845,0.0000,0.7155,0.4725
blended_10_62_w40_60,240,300,360,360,-120,-60,5.575,7.958,13.534,0.1920,0.0000,0.8080,0.5475
blended_10_62_w40_60,240,300,360,420,-120,-120,4.845,7.984,12.829,0.1295,0.0000,0.8705,0.6255
blended_10_62_w40_60,240,300,420,180,-180,120,8.408,8.662,17.069,0.4730,0.0000,0.5270,0.4210
blended_10_62_w40_60,240,300,420,240,-180,60,7.518,8.732,16.250,0.3465,0.0000,0.6535,0.4610
blended_10_62_w40_60,240,300,420,300,-180,0,6.389,8.579,14.968,0.2260,0.0000,0.7740,0.5315
blended_10_62_w40_60,240,300,420,360,-180,-60,5.523,8.579,14.101,0.1270,0.0000,0.8730,0.6055
blended_10_62_w40_60,240,300,420,420,-180,-120,4.905,8.589,13.494,0.0940,0.0000,0.9060,0.6745
blended_10_62_w40_60,240,360,180,180,60,180,8.275,4.630,12.905,0.9025,0.0000,0.0975,0.6845
blended_10_62_w40_60,240,360,180,240,60,120,7.438,4.676,12.114,0.8365,0.0000,0.1635,0.5710
blended_10_62_w40_60,240,360,180,300,60,60,6.468,4.734,11.201,0.7435,0.0000,0.2565,0.4670
blended_10_62_w40_60,240,360,180,360,60,0,5.601,4.862,10.463,0.6090,0.0000,0.3910,0.3900
blended_10_62_w40_60,240,360,180,420,60,-60,5.027,4.856,9.883,0.5325,0.0000,0.4675,0.3500
blended_10_62_w40_60,240,360,240,180,0,180,8.398,5.423,13.821,0.8530,0.0000,0.1470,0.5900
blended_10_62_w40_60,240,360,240,240,0,120,7.446,5.580,13.026,0.7500,0.0000,0.2500,0.4960
blended_10_62_w40_60,240,360,240,300,0,60,6.462,5.572,12.034,0.6320,0.0000,0.3680,0.4075
blended_10_62_w40_60,240,360,240,360,0,0,5.580,5.646,11.226,0.5045,0.0000,0.4955,0.3755
blended_10_62_w40_60,240,360,240,420,0,-60,4.989,5.566,10.555,0.4130,0.0000,0.5870,0.3680
blended_10_62_w40_60,240,360,300,180,-60,180,8.427,6.343,14.770,0.7640,0.0000,0.2360,0.5100
blended_10_62_w40_60,240,360,300,240,-60,120,7.449,6.391,13.840,0.6435,0.0000,0.3565,0.4160
blended_10_62_w40_60,240,360,300,300,-60,60,6.405,6.522,12.928,0.4795,0.0000,0.5205,0.4000
blended_10_62_w40_60,240,360,300,360,-60,0,5.564,6.306,11.870,0.3960,0.0000,0.6040,0.4220
blended_10_62_w40_60,240,360,300,420,-60,-60,4.941,6.438,11.379,0.2995,0.0000,0.7005,0.4295
blended_10_62_w40_60,240,360,360,180,-120,180,8.343,7.429,15.772,0.6270,0.0000,0.3730,0.4415
blended_10_62_w40_60,240,360,360,240,-120,120,7.502,7.448,14.950,0.5145,0.0000,0.4855,0.4180
blended_10_62_w40_60,240,360,360,300,-120,60,6.426,7.463,13.889,0.3670,0.0000,0.6330,0.4350
blended_10_62_w40_60,240,360,360,360,-120,0,5.548,7.405,12.954,0.2510,0.0000,0.7490,0.4880
blended_10_62_w40_60,240,360,360,420,-120,-60,4.940,7.368,12.308,0.1915,0.0000,0.8085,0.5405
blended_10_62_w40_60,240,360,420,180,-180,180,8.418,7.846,16.264,0.5680,0.0000,0.4320,0.4250
blended_10_62_w40_60,240,360,420,240,-180,120,7.473,7.773,15.246,0.4685,0.0000,0.5315,0.4245
blended_10_62_w40_60,240,360,420,300,-180,60,6.422,7.822,14.244,0.3165,0.0000,0.6835,0.4825
blended_10_62_w40_60,240,360,420,360,-180,0,5.556,7.789,13.345,0.2220,0.0000,0.7780,0.5245
blended_10_62_w40_60,240,360,420,420,-180,-60,4.951,7.846,12.797,0.1435,0.0000,0.8565,0.5885
blended_10_62_w40_60,240,420,180,180,60,240,8.282,4.026,12.308,0.9405,0.0000,0.0595,0.7425
blended_10_62_w40_60,240,420,180,240,60,180,7.274,4.120,11.394,0.8790,0.0000,0.1210,0.6050
blended_10_62_w40_60,240,420,180,300,60,120,6.426,4.104,10.529,0.8285,0.0000,0.1715,0.5010
blended_10_62_w40_60,240,420,180,360,60,60,5.579,4.168,9.747,0.6945,0.0000,0.3055,0.4165
blended_10_62_w40_60,240,420,180,420,60,0,5.093,4.097,9.190,0.6430,0.0000,0.3570,0.3710
blended_10_62_w40_60,240,420,240,180,0,240,8.335,4.894,13.229,0.8825,0.0000,0.1175,0.6675
blended_10_62_w40_60,240,420,240,240,0,180,7.367,4.899,12.267,0.8205,0.0000,0.1795,0.5515
blended_10_62_w40_60,240,420,240,300,0,120,6.383,5.042,11.425,0.6985,0.0000,0.3015,0.4405
blended_10_62_w40_60,240,420,240,360,0,60,5.609,5.010,10.619,0.5880,0.0000,0.4120,0.3815
blended_10_62_w40_60,240,420,240,420,0,0,4.910,4.968,9.878,0.4975,0.0000,0.5025,0.3700
blended_10_62_w40_60,240,420,300,180,-60,240,8.323,5.736,14.059,0.8185,0.0000,0.1815,0.5610
blended_10_62_w40_60,240,420,300,240,-60,180,7.444,5.819,13.262,0.7180,0.0000,0.2820,0.4645
blended_10_62_w40_60,240,420,300,300,-60,120,6.457,5.704,12.160,0.6075,0.0000,0.3925,0.3965
blended_10_62_w40_60,240,420,300,360,-60,60,5.633,5.822,11.454,0.4770,0.0000,0.5230,0.4175
blended_10_62_w40_60,240,420,300,420,-60,0,5.029,5.804,10.834,0.3895,0.0000,0.6105,0.3920
blended_10_62_w40_60,240,420,360,180,-120,240,8.380,6.532,14.912,0.7385,0.0000,0.2615,0.4975
blended_10_62_w40_60,240,420,360,240,-120,180,7.508,6.540,14.047,0.6325,0.0000,0.3675,0.4355
blended_10_62_w40_60,240,420,360,300,-120,120,6.433,6.652,13.085,0.4700,0.0000,0.5300,0.4165
blended_10_62_w40_60,240,420,360,360,-120,60,5.540,6.599,12.139,0.3525,0.0000,0.6475,0.4115
blended_10_62_w40_60,240,420,360,420,-120,0,4.936,6.617,11.553,0.2700,0.0000,0.7300,0.4525
blended_10_62_w40_60,240,420,420,180,-180,240,8.563,7.458,16.021,0.6435,0.0000,0.3565,0.4500
blended_10_62_w40_60,240,420,420,240,-180,180,7.513,7.527,15.040,0.5025,0.0000,0.4975,0.4195
blended_10_62_w40_60,240,420,420,300,-180,120,6.473,7.552,14.024,0.3530,0.0000,0.6470,0.4465
blended_10_62_w40_60,240,420,420,360,-180,60,5.560,7.356,12.915,0.2690,0.0000,0.7310,0.4935
blended_10_62_w40_60,240,420,420,420,-180,0,4.941,7.380,12.322,0.1890,0.0000,0.8110,0.5365
blended_10_62_w40_60,300,180,180,180,120,0,9.258,7.438,16.695,0.7300,0.0000,0.2700,0.5140
blended_10_62_w40_60,300,180,180,240,120,-60,8.271,7.409,15.680,0.6155,0.0000,0.3845,0.4345
blended_10_62_w40_60,300,180,180,300,120,-120,7.513,7.530,15.043,0.4895,0.0000,0.5105,0.4300
blended_10_62_w40_60,300,180,180,360,120,-180,6.479,7.449,13.928,0.3785,0.0000,0.6215,0.4325
blended_10_62_w40_60,300,180,180,420,120,-240,5.793,7.428,13.221,0.2785,0.0000,0.7215,0.4750
blended_10_62_w40_60,300,180,240,180,60,0,9.248,8.473,17.721,0.6110,0.0000,0.3890,0.4610
blended_10_62_w40_60,300,180,240,240,60,-60,8.257,8.477,16.733,0.4675,0.0000,0.5325,0.4225
blended_10_62_w40_60,300,180,240,300,60,-120,7.469,8.469,15.938,0.3710,0.0000,0.6290,0.4395
blended_10_62_w40_60,300,180,240,360,60,-180,6.369,8.286,14.655,0.2385,0.0000,0.7615,0.5060
blended_10_62_w40_60,300,180,240,420,60,-240,5.760,8.360,14.120,0.1850,0.0000,0.8150,0.5580
blended_10_62_w40_60,300,180,300,180,0,0,9.275,9.300,18.575,0.4940,0.0000,0.5060,0.4505
blended_10_62_w40_60,300,180,300,240,0,-60,8.294,9.301,17.596,0.3680,0.0000,0.6320,0.4580
blended_10_62_w40_60,300,180,300,300,0,-120,7.348,9.306,16.654,0.2585,0.0000,0.7415,0.5225
blended_10_62_w40_60,300,180,300,360,0,-180,6.452,9.265,15.717,0.1640,0.0000,0.8360,0.5910
blended_10_62_w40_60,300,180,300,420,0,-240,5.686,9.201,14.887,0.1135,0.0000,0.8865,0.6625
blended_10_62_w40_60,300,180,360,180,-60,0,9.300,9.889,19.190,0.4290,0.0000,0.5710,0.4460
blended_10_62_w40_60,300,180,360,240,-60,-60,8.261,9.835,18.096,0.3005,0.0000,0.6995,0.4990
blended_10_62_w40_60,300,180,360,300,-60,-120,7.371,9.858,17.229,0.1930,0.0000,0.8070,0.5540
blended_10_62_w40_60,300,180,360,360,-60,-180,6.447,9.705,16.151,0.1405,0.0000,0.8595,0.6485
blended_10_62_w40_60,300,180,360,420,-60,-240,5.683,9.721,15.404,0.0775,0.0000,0.9225,0.7160
blended_10_62_w40_60,300,180,420,180,-120,0,9.345,10.290,19.636,0.3700,0.0000,0.6300,0.4635
blended_10_62_w40_60,300,180,420,240,-120,-60,8.237,10.400,18.637,0.2390,0.0000,0.7610,0.5430
blended_10_62_w40_60,300,180,420,300,-120,-120,7.409,10.188,17.597,0.1785,0.0000,0.8215,0.6005
blended_10_62_w40_60,300,180,420,360,-120,-180,6.393,10.110,16.503,0.1020,0.0000,0.8980,0.6695
blended_10_62_w40_60,300,180,420,420,-120,-240,5.621,10.123,15.744,0.0565,0.0000,0.9435,0.7630
blended_10_62_w40_60,300,240,180,180,120,60,9.198,5.889,15.087,0.8840,0.0000,0.1160,0.6505
blended_10_62_w40_60,300,240,180,240,120,0,8.279,5.986,14.265,0.7950,0.0000,0.2050,0.5510
blended_10_62_w40_60,300,240,180,300,120,-60,7.493,6.027,13.520,0.6925,0.0000,0.3075,0.4580
blended_10_62_w40_60,300,240,180,360,120,-120,6.428,6.048,12.475,0.5580,0.0000,0.4420,0.4005
blended_10_62_w40_60,300,240,180,420,120,-180,5.743,5.971,11.714,0.4740,0.0000,0.5260,0.3925
blended_10_62_w40_60,300,240,240,180,60,60,9.233,7.376,16.610,0.7335,0.0000,0.2665,0.5035
blended_10_62_w40_60,300,240,240,240,60,0,8.217,7.415,15.632,0.6025,0.0000,0.3975,0.4415
blended_10_62_w40_60,300,240,240,300,60,-60,7.471,7.452,14.923,0.4970,0.0000,0.5030,0.4225
blended_10_62_w40_60,300,240,240,360,60,-120,6.433,7.519,13.951,0.3645,0.0000,0.6355,0.4640
blended_10_62_w40_60,300,240,240,420,60,-180,5.777,7.460,13.236,0.2795,0.0000,0.7205,0.4715
blended_10_62_w40_60,300,240,300,180,0,60,9.309,8.271,17.580,0.6335,0.0000,0.3665,0.4585
blended_10_62_w40_60,300,240,300,240,0,0,8.318,8.370,16.688,0.4875,0.0000,0.5125,0.4215
blended_10_62_w40_60,300,240,300,300,0,-60,7.551,8.262,15.813,0.3915,0.0000,0.6085,0.4450
blended_10_62_w40_60,300,240,300,360,0,-120,6.389,8.291,14.681,0.2620,0.0000,0.7380,0.4980
blended_10_62_w40_60,300,240,300,420,0,-180,5.659,8.251,13.910,0.1760,0.0000,0.8240,0.5460
blended_10_62_w40_60,300,240,360,180,-60,60,9.274,8.906,18.180,0.5560,0.0000,0.4440,0.4620
blended_10_62_w40_60,300,240,360,240,-60,0,8.287,8.896,17.184,0.4145,0.0000,0.5855,0.4435
blended_10_62_w40_60,300,240,360,300,-60,-60,7.397,8.794,16.192,0.3200,0.0000,0.6800,0.4705
blended_10_62_w40_60,300,240,360,360,-60,-120,6.335,8.770,15.104,0.1975,0.0000,0.8025,0.5550
blended_10_62_w40_60,300,240,360,420,-60,-180,5.695,8.691,14.386,0.1380,0.0000,0.8620,0.5885
blended_10_62_w40_60,300,240,420,180,-120,60,9.336,9.537,18.873,0.4745,0.0000,0.5255,0.4430
blended_10_62_w40_60,300,240,420,240,-120,0,8.325,9.566,17.891,0.3475,0.0000,0.6525,0.4825
blended_10_62_w40_60,300,240,420,300,-120,-60,7.357,9.459,16.816,0.2475,0.0000,0.7525,0.5260
blended_10_62_w40_60,300,240,420,360,-120,-120,6.335,9.333,15.668,0.1590,0.0000,0.8410,0.5970
blended_10_62_w40_60,300,240,420,420,-120,-180,5.734,9.391,15.125,0.1100,0.0000,0.8900,0.6825
blended_10_62_w40_60,300,300,180,180,120,120,9.151,5.124,14.275,0.9285,0.0000,0.0715,0.7155
blended_10_62_w40_60,300,300,180,240,120,60,8.063,5.173,13.236,0.8570,0.0000,0.1430,0.5875
blended_10_62_w40_60,300,300,180,300,120,0,7.375,5.188,12.563,0.7825,0.0000,0.2175,0.5285
blended_10_62_w40_60,300,300,180,360,120,-60,6.436,5.143,11.579,0.6800,0.0000,0.3200,0.4340
blended_10_62_w40_60,300,300,180,420,120,-120,5.793,5.230,11.023,0.5845,0.0000,0.4155,0.4010
blended_10_62_w40_60,300,300,240,180,60,120,9.197,6.328,15.525,0.8395,0.0000,0.1605,0.5925
blended_10_62_w40_60,300,300,240,240,60,60,8.156,6.319,14.475,0.7360,0.0000,0.2640,0.5005
blended_10_62_w40_60,300,300,240,300,60,0,7.445,6.338,13.784,0.6395,0.0000,0.3605,0.4530
blended_10_62_w40_60,300,300,240,360,60,-60,6.441,6.426,12.867,0.5055,0.0000,0.4945,0.3925
blended_10_62_w40_60,300,300,240,420,60,-120,5.801,6.459,12.260,0.4050,0.0000,0.5950,0.3945
blended_10_62_w40_60,300,300,300,180,0,120,9.233,7.402,16.636,0.7330,0.0000,0.2670,0.4970
blended_10_62_w40_60,300,300,300,240,0,60,8.223,7.495,15.719,0.6000,0.0000,0.4000,0.4315
blended_10_62_w40_60,300,300,300,300,0,0,7.449,7.497,14.947,0.4895,0.0000,0.5105,0.4145
blended_10_62_w40_60,300,300,300,360,0,-60,6.414,7.476,13.890,0.3645,0.0000,0.6355,0.4580
blended_10_62_w40_60,300,300,300,420,0,-120,5.793,7.497,13.290,0.2870,0.0000,0.7130,0.4965
blended_10_62_w40_60,300,300,360,180,-60,120,9.294,8.063,17.358,0.6670,0.0000,0.3330,0.4600
blended_10_62_w40_60,300,300,360,240,-60,60,8.245,8.054,16.300,0.5245,0.0000,0.4755,0.4320
blended_10_62_w40_60,300,300,360,300,-60,0,7.464,7.976,15.440,0.4315,0.0000,0.5685,0.4410
blended_10_62_w40_60,300,300,360,360,-60,-60,6.457,7.997,14.454,0.3025,0.0000,0.6975,0.4805
blended_10_62_w40_60,300,300,360,420,-60,-120,5.793,7.955,13.748,0.2310,0.0000,0.7690,0.5375
blended_10_62_w40_60,300,300,420,180,-120,120,9.371,8.618,17.989,0.5945,0.0000,0.4055,0.4550
blended_10_62_w40_60,300,300,420,240,-120,60,8.250,8.718,16.968,0.4450,0.0000,0.5550,0.4270
blended_10_62_w40_60,300,300,420,300,-120,0,7.352,8.632,15.984,0.3295,0.0000,0.6705,0.4640
blended_10_62_w40_60,300,300,420,360,-120,-60,6.473,8.659,15.132,0.2285,0.0000,0.7715,0.5130
blended_10_62_w40_60,300,300,420,420,-120,-120,5.708,8.495,14.203,0.1780,0.0000,0.8220,0.5900
blended_10_62_w40_60,300,360,180,180,120,180,9.044,4.651,13.695,0.9360,0.0000,0.0640,0.7685
blended_10_62_w40_60,300,360,180,240,120,120,8.163,4.716,12.880,0.9015,0.0000,0.0985,0.6455
blended_10_62_w40_60,300,360,180,300,120,60,7.380,4.703,12.084,0.8300,0.0000,0.1700,0.5490
blended_10_62_w40_60,300,360,180,360,120,0,6.425,4.708,11.133,0.7370,0.0000,0.2630,0.4670
blended_10_62_w40_60,300,360,180,420,120,-60,5.772,4.859,10.631,0.6275,0.0000,0.3725,0.4095
blended_10_62_w40_60,300,360,240,180,60,180,9.190,5.511,14.700,0.8960,0.0000,0.1040,0.6695
blended_10_62_w40_60,300,360,240,240,60,120,8.211,5.592,13.803,0.8215,0.0000,0.1785,0.5505
blended_10_62_w40_60,300,360,240,300,60,60,7.335,5.479,12.813,0.7475,0.0000,0.2525,0.4880
blended_10_62_w40_60,300,360,240,360,60,0,6.511,5.590,12.101,0.6230,0.0000,0.3770,0.4135
blended_10_62_w40_60,300,360,240,420,60,-60,5.747,5.710,11.457,0.5040,0.0000,0.4960,0.3925
blended_10_62_w40_60,300,360,300,180,0,180,9.248,6.252,15.499,0.8440,0.0000,0.1560,0.6130
blended_10_62_w40_60,300,360,300,240,0,120,8.268,6.390,14.659,0.7425,0.0000,0.2575,0.5040
blended_10_62_w40_60,300,360,300,300,0,60,7.335,6.386,13.721,0.6305,0.0000,0.3695,0.4325
blended_10_62_w40_60,300,360,300,360,0,0,6.418,6.393,12.811,0.5065,0.0000,0.4935,0.4075
blended_10_62_w40_60,300,360,300,420,0,-60,5.801,6.394,12.195,0.4130,0.0000,0.5870,0.4030
blended_10_62_w40_60,300,360,360,180,-60,180,9.280,7.434,16.713,0.7140,0.0000,0.2860,0.5275
blended_10_62_w40_60,300,360,360,240,-60,120,8.269,7.410,15.680,0.6070,0.0000,0.3930,0.4500
blended_10_62_w40_60,300,360,360,300,-60,60,7.474,7.465,14.939,0.5045,0.0000,0.4955,0.4190
blended_10_62_w40_60,300,360,360,360,-60,0,6.416,7.417,13.832,0.3655,0.0000,0.6345,0.4340
blended_10_62_w40_60,300,360,360,420,-60,-60,5.767,7.502,13.269,0.2645,0.0000,0.7355,0.4725
blended_10_62_w40_60,300,360,420,180,-120,180,9.276,7.814,17.090,0.6720,0.0000,0.3280,0.4870
blended_10_62_w40_60,300,360,420,240,-120,120,8.312,7.854,16.166,0.5500,0.0000,0.4500,0.4220
blended_10_62_w40_60,300,360,420,300,-120,60,7.437,7.894,15.331,0.4355,0.0000,0.5645,0.4365
blended_10_62_w40_60,300,360,420,360,-120,0,6.397,7.866,14.263,0.3115,0.0000,0.6885,0.4730
blended_10_62_w40_60,300,360,420,420,-120,-60,5.830,7.858,13.688,0.2475,0.0000,0.7525,0.4960
blended_10_62_w40_60,300,420,180,180,120,240,9.043,4.008,13.052,0.9720,0.0000,0.0280,0.8255
blended_10_62_w40_60,300,420,180,240,120,180,8.111,4.030,12.142,0.9360,0.0000,0.0640,0.7270
blended_10_62_w40_60,300,420,180,300,120,120,7.322,4.106,11.428,0.8955,0.0000,0.1045,0.6100
blended_10_62_w40_60,300,420,180,360,120,60,6.426,4.066,10.492,0.8190,0.0000,0.1810,0.5120
blended_10_62_w40_60,300,420,180,420,120,0,5.850,4.139,9.989,0.7390,0.0000,0.2610,0.4415
blended_10_62_w40_60,300,420,240,180,60,240,9.129,4.861,13.989,0.9300,0.0000,0.0700,0.7485
blended_10_62_w40_60,300,420,240,240,60,180,8.170,4.930,13.100,0.8665,0.0000,0.1335,0.6315
blended_10_62_w40_60,300,420,240,300,60,120,7.426,5.034,12.460,0.8130,0.0000,0.1870,0.5365
blended_10_62_w40_60,300,420,240,360,60,60,6.346,5.069,11.414,0.6910,0.0000,0.3090,0.4265
blended_10_62_w40_60,300,420,240,420,60,0,5.859,4.929,10.788,0.6275,0.0000,0.3725,0.4115
blended_10_62_w40_60,300,420,300,180,0,240,9.158,5.701,14.858,0.8865,0.0000,0.1135,0.6580
